zone_id,area_ha,perimeter_m,compactness,ndvi_mean,ndwi_mean,ndre_mean,si_mean,ndvi_std,ndwi_std,ndre_std,si_std
0,0.94,2120.0,0.026282459010096168,-0.33718323707580566,0.7207506895065308,-0.073652483522892,0.4851769804954529,0.025570426136255264,0.029326872900128365,0.029672440141439438,0.025166397914290428
1,0.95,1240.0,0.07764081740141268,-0.20501945912837982,0.5432552099227905,0.05745583027601242,0.43651917576789856,0.023638885468244553,0.034480344504117966,0.02424025535583496,0.03028949908912182
2,0.68,1440.0,0.04120916289431056,-0.06049228087067604,0.5599843859672546,-0.06478404998779297,0.01883767545223236,0.0,0.0,0.0,0.0
3,0.91,2140.0,0.024970297098145793,-0.41728752851486206,0.7871167063713074,-0.1532086580991745,0.5233769416809082,0.035987988114356995,0.027972610667347908,0.032254040241241455,0.02781694009900093
