zone_id,area_ha,perimeter_m,compactness,ndvi_mean,ndwi_mean,ndre_mean,si_mean,ndvi_std,ndwi_std,ndre_std,si_std
0,1.65,2260.0,0.04059540980831043,-0.3696114718914032,0.7472149729728699,-0.10560094565153122,0.5007827281951904,0.050202369689941406,0.044478531926870346,0.05061117932200432,0.03234387934207916
1,1.83,1520.0,0.09953453178790377,-0.23326948285102844,0.5857865214347839,0.028935976326465607,0.44722694158554077,0.03669435530900955,0.0551074743270874,0.03816138207912445,0.02832254022359848
