zone_id,area_ha,perimeter_m,compactness,ndvi_mean,ndwi_mean,ndre_mean,si_mean,ndvi_std,ndwi_std,ndre_std,si_std
0,1.73,1080.0,0.1863839262932216,-0.23662282526493073,0.5875908136367798,0.02843659743666649,0.4502028524875641,0.040299393236637115,0.0553695484995842,0.03694644570350647,0.030656922608613968
1,1.92,1060.0,0.21473328212504103,-0.0001341292227152735,0.0012416505487635732,-0.0001436453458154574,4.17686824221164e-05,0.0028453103732317686,0.026339389383792877,0.0030471771024167538,0.0008860475500114262
1,2.56,1060.0,0.28631104283338804,-0.0001341292227152735,0.0012416505487635732,-0.0001436453458154574,4.17686824221164e-05,0.0028453103732317686,0.026339389383792877,0.0030471771024167538,0.0008860475500114262
2,1.08,900.0,0.16755160819145565,-0.36993199586868286,0.750139594078064,-0.10921845585107803,0.4989597201347351,0.05206741392612457,0.042059022933244705,0.04777158796787262,0.03410490229725838
